"VE_REF","VE_FLT","VE_COU","VE_LEN","VE_KW","VE_TON","FT_REF","FT_DCOU","FT_DHAR","FT_DDAT","FT_DTIME","FT_LCOU","FT_LHAR","FT_LDAT","FT_LTIME","LE_CDAT","LE_STIME","LE_ETIME","LE_SEQNUM","LE_GEAR","LE_MSZ","LE_RECT","LE_MET_level6","LE_UNIT","LE_EFF","LE_EFF_VMS","LE_KG_ANF","LE_KG_BAG","LE_KG_BIB","LE_KG_BLL","LE_KG_BRB","LE_KG_BSS","LE_KG_COD","LE_KG_COE","LE_KG_CRE","LE_KG_CSH","LE_KG_CTC","LE_KG_DAB","LE_KG_DGS","LE_KG_ELE","LE_KG_ERS","LE_KG_FLE","LE_KG_FPP","LE_KG_GUG","LE_KG_GUR","LE_KG_GUU","LE_KG_HAL","LE_KG_HER","LE_KG_JAX","LE_KG_JOD","LE_KG_LBE","LE_KG_LEM","LE_KG_LIN","LE_KG_MAC","LE_KG_MUR","LE_KG_MZZ","LE_KG_NEP","LE_KG_PIL","LE_KG_PLE","LE_KG_POK","LE_KG_POL","LE_KG_RAZ","LE_KG_RJC","LE_KG_RJH","LE_KG_RJM","LE_KG_SBR","LE_KG_SBX","LE_KG_SCE","LE_KG_SME","LE_KG_SOL","LE_KG_SPR","LE_KG_SQU","LE_KG_SRX","LE_KG_TIG","LE_KG_TUR","LE_KG_WEX","LE_KG_WHE","LE_KG_WHG","LE_KG_WIT","LE_EURO_ANF","LE_EURO_BAG","LE_EURO_BIB","LE_EURO_BLL","LE_EURO_BRB","LE_EURO_BSS","LE_EURO_COD","LE_EURO_COE","LE_EURO_CRE","LE_EURO_CSH","LE_EURO_CTC","LE_EURO_DAB","LE_EURO_DGS","LE_EURO_ELE","LE_EURO_ERS","LE_EURO_FLE","LE_EURO_FPP","LE_EURO_GUG","LE_EURO_GUR","LE_EURO_GUU","LE_EURO_HAL","LE_EURO_HER","LE_EURO_JAX","LE_EURO_JOD","LE_EURO_LBE","LE_EURO_LEM","LE_EURO_LIN","LE_EURO_MAC","LE_EURO_MUR","LE_EURO_MZZ","LE_EURO_NEP","LE_EURO_PIL","LE_EURO_PLE","LE_EURO_POK","LE_EURO_POL","LE_EURO_RAZ","LE_EURO_RJC","LE_EURO_RJH","LE_EURO_RJM","LE_EURO_SBR","LE_EURO_SBX","LE_EURO_SCE","LE_EURO_SME","LE_EURO_SOL","LE_EURO_SPR","LE_EURO_SQU","LE_EURO_SRX","LE_EURO_TIG","LE_EURO_TUR","LE_EURO_WEX","LE_EURO_WHE","LE_EURO_WHG","LE_EURO_WIT"
"35","TBB_DEM","NLD",46,1471,NA,"448675","NLD","BRS","12/01/2009","00:00:00","NLD","BRS","16/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","31F2",NA,"KWDAYS",6192.91,NA,0,0,110,120,0,980,480,0,0,0,0,460,0,0,0,460,0,0,0,5,0,0,0,0,0,55,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,880,0,0,0,45,65,0,40,75,0,0,0,27.0770981507824,794.85857807575,0,4669.01295373665,1086.39413953411,0,0,0,0,494.248851348977,0,0,0,146.348661620341,0,0,0,8.37269662921348,0,0,0,0,0,168.513335415365,0,0,0,0,0,0,1732.80870403714,0,0,0,0,0,0,0,0,0,0,7966.37196701792,0,0,0,12.5025222551929,677.172840760305,0,14.6915194346290,44.3486409608091,0
"35","TBB_DEM","NLD",46,1471,NA,"448675","NLD","BRS","12/01/2009","00:00:00","NLD","BRS","16/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","32F2",NA,"KWDAYS",6192.91,NA,0,0,470,145,0,320,880,0,0,0,0,535,0,0,0,180,0,0,0,70,0,0,0,0,0,125,0,0,0,0,0,0,6880,0,0,0,0,0,50,0,0,0,0,1980,0,0,0,315,145,0,160,130,0,0,0,115.693055735161,960.454115174864,0,1524.57565836299,1991.72258914587,0,0,0,0,574.832903199353,0,0,0,57.2668675905682,0,0,0,117.217752808989,0,0,0,0,0,382.984853216740,0,0,0,0,0,0,8278.97491928854,0,0,0,0,0,113.089325633383,0,0,0,0,17924.3369257903,0,0,0,87.5176557863501,1510.61633708068,0,58.7660777385159,76.8709776654024,0
"2461","LH_FIN_","NLD",7,112,NA,"448679","BEL","ZEE","10/01/2009"," 7:00:00","BEL","ZEE","10/01/2009","18:00:00",NA,NA,NA,NA,"LHP","0","32F3",NA,"KWDAYS",51.52,NA,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.123691174809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273","MIS_UND","NLD",20,77,NA,"448680","NLD","BRS","13/01/2009","16:00:00","NLD","BRS","15/01/2009"," 4:00:00",NA,NA,NA,NA,"MIS","14","31F3",NA,"KWDAYS",115.5,NA,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.225543410705,0,0,0,0,0,0,0,0,3.18149264392046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.200945626478,0,0,0,0,0,0,0,0
"1442","TBB_DEM","NLD",24,221,NA,"448682","NLD","VLI","12/01/2009"," 1:00:00","NLD","BRS","15/01/2009","13:00:00",NA,NA,NA,NA,"TBB","80","32F2",NA,"KWDAYS",773.5,NA,0,0,160,65,0,85,585,0,0,0,0,720,0,0,0,725,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,3020,0,0,0,0,0,0,0,0,0,0,935,0,0,0,0,45,0,0,275,0,0,0,39.3848700375016,430.548396457698,0,404.965409252669,1324.0428575572,0,0,0,0,773.606897763616,0,0,0,230.658216684233,0,0,0,0,0,0,0,0,0,137.874547158026,0,0,0,0,0,0,3634.08492096677,0,0,0,0,0,0,0,0,0,0,8464.27021495653,0,0,0,0,468.811966680211,0,0,162.611683522967,0
"911","OTB_DEM","NLD",23.95,221,NA,"448685","NLD","COL","13/01/2009"," 6:00:00","NLD","COL","14/01/2009","10:00:00",NA,NA,NA,NA,"OTB","120","31F2",NA,"KWDAYS",258.57,NA,0,0,0,0,0,0,980,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973.42720871815,0,0,0,0,125.199794890919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"911","OTB_DEM","NLD",23.95,221,NA,"448685","NLD","COL","13/01/2009"," 6:00:00","NLD","COL","14/01/2009","10:00:00",NA,NA,NA,NA,"OTB","80","31F2",NA,"KWDAYS",258.57,NA,0,0,0,0,0,0,80,0,0,0,0,400,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.096098670869,0,0,0,0,417.332649636397,0,0,0,10.9731935515346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1643","TBB_DEM","NLD",24,221,NA,"448686","NLD","COL","13/01/2009"," 5:00:00","NLD","COL","15/01/2009","12:00:00",NA,NA,NA,NA,"TBB","80","32F3",NA,"KWDAYS",506.09,NA,0,0,0,50,0,250,530,0,0,0,0,175,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,70,350,0,0,0,0,331.191074198229,0,1191.07473309609,1199.56019573558,0,0,0,0,188.029454317545,0,0,0,69.99283816625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166.01088004642,0,0,0,0,0,0,0,0,0,0,3077.91644180238,0,0,0,0,0,0,25.7101590106007,206.960324483776,0
"1142","TBB_DEM","NLD",40,1324,NA,"448688","NLD","HAR","13/01/2009"," 8:00:00","NLD","HAR","17/01/2009"," 4:00:00",NA,NA,NA,NA,"TBB","80","36F4",NA,"KWDAYS",5070.92,NA,0,0,0,175,0,0,600,0,0,0,0,200,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,350,0,0,0,0,0,0,0,1159.1687596938,0,0,1357.99267441764,0,0,0,0,214.890804934338,0,0,0,15.9074632196023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821.70595572319,0,0,0,0,0,0,0,0,0,0,10863.2345004790,0,0,0,0,3646.31529640164,0,0,0,0
"1338","TBB_DEM","NLD",40,1324,NA,"448689","NLD","HAR","13/01/2009"," 7:00:00","NLD","HAR","17/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","36F4",NA,"KWDAYS",5190.08,NA,0,0,0,10,0,0,40,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,500,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,30,0,0,0,0,0,0,0,66.2382148396458,0,0,90.532844961176,0,0,0,0,53.7227012335844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9371663244353,0,0,601.669688901784,0,0,0,0,0,0,0,0,0,0,724.215633365265,0,0,0,0,312.541311120141,0,0,0,0
"1338","TBB_DEM","NLD",40,1324,NA,"448689","NLD","HAR","13/01/2009"," 7:00:00","NLD","HAR","17/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","37F4",NA,"KWDAYS",5190.08,NA,0,0,0,35,0,0,60,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1600,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,120,0,0,0,0,0,0,0,231.83375193876,0,0,135.799267441764,0,0,0,0,53.7227012335844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46858316221766,0,0,1925.34300448571,0,0,0,0,0,0,0,0,0,0,3802.13207516764,0,0,0,0,1250.16524448056,0,0,0,0
"1338","TBB_DEM","NLD",40,1324,NA,"448689","NLD","HAR","13/01/2009"," 7:00:00","NLD","HAR","17/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","37F5",NA,"KWDAYS",5190.08,NA,0,0,0,102,0,0,299,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4116,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,166,0,0,0,0,0,0,0,675.629791364387,0,0,676.733016084791,0,0,0,0,232.082069329085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4057494866530,0,0,4952.94487903948,0,0,0,0,0,0,0,0,0,0,4508.24231769877,0,0,0,0,1729.39525486478,0,0,0,0
"1602","OTB_DEM","NLD",31,463,NA,"448690","NLD","WRG","07/01/2009","23:00:00","NLD","WRG","15/01/2009","20:00:00",NA,NA,NA,NA,"OTB","80","39F6",NA,"KWDAYS",3648.44,NA,0,0,0,0,0,0,114,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,1980,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,258.018608139352,0,0,0,0,166.540373824112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.29014294343,0,2382.61196805106,0,0,0,0,0,0,0,0,0,0,362.107816682633,0,0,0,0,1187.65698225654,0,0,0,0
"1602","OTB_DEM","NLD",31,463,NA,"448690","NLD","WRG","07/01/2009","23:00:00","NLD","WRG","15/01/2009","20:00:00",NA,NA,NA,NA,"OTB","80","39F8",NA,"KWDAYS",3648.44,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.502764244010,0,1780.94227914928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1602","OTB_DEM","NLD",31,463,NA,"448690","NLD","WRG","07/01/2009","23:00:00","NLD","WRG","15/01/2009","20:00:00",NA,NA,NA,NA,"OTB","80","40F5",NA,"KWDAYS",3648.44,NA,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,1100,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8292529375242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.171874370848,0,1323.67331558392,0,0,0,0,0,0,0,0,0,0,344.002425848501,0,0,0,0,395.885660752178,0,0,0,0
"1574","OTM_SPF","NLD",NA,1471,NA,"448691","NLD","WRG","14/01/2009","20:00:00","NLD","WRG","14/01/2009","23:00:00",NA,NA,NA,NA,"OTM","16","35F4",NA,"KWDAYS",191.23,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.170221635517,0,0,0,0,0,0,0,0,0,0
"1465","MIS_UND","NLD",13,79,NA,"448692","NLD","KWZ","14/01/2009","10:00:00","NLD","KWZ","14/01/2009","16:00:00",NA,NA,NA,NA,"MIS","16","35F4",NA,"KWDAYS",19.75,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2408531925241,0,0,0,0,0,0,0,0,0,0
"2495","DRB_MOL","NLD",34.12,525,NA,"448694","GBR","PHD","05/01/2009","11:00:00","GBR","ABD","09/01/2009","23:00:00",NA,NA,NA,NA,"DRB","0","42E8",NA,"KWDAYS",2362.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7223.19642857143,0,0,0,0,0,0,0,0,0,0,0
"2495","DRB_MOL","NLD",34.12,525,NA,"448694","GBR","PHD","05/01/2009","11:00:00","GBR","ABD","09/01/2009","23:00:00",NA,NA,NA,NA,"DRB","0","43E8",NA,"KWDAYS",2362.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18952.6071428571,0,0,0,0,0,0,0,0,0,0,0
"1510","OTM_SPF","NLD",14,94,NA,"448695","NLD","WRG","13/01/2009"," 8:00:00","NLD","WRG","13/01/2009","18:00:00",NA,NA,NA,NA,"OTM","16","35F5",NA,"KWDAYS",39.48,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.585110817759,0,0,0,0,0,0,0,0,0,0
"1515","OTM_SPF","NLD",14,78,NA,"448696","NLD","WRG","13/01/2009"," 8:00:00","NLD","WRG","13/01/2009","16:00:00",NA,NA,NA,NA,"OTM","16","34F4",NA,"KWDAYS",25.74,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.453708052526,0,0,0,0,0,0,0,0,0,0
"1557","OTM_SPF","NLD",13,93,NA,"448697","NLD","WRG","13/01/2009"," 9:00:00","NLD","WRG","13/01/2009","14:00:00",NA,NA,NA,NA,"OTM","16","35F5",NA,"KWDAYS",19.53,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.687243799069,0,0,0,0,0,0,0,0,0,0
"1557","OTM_SPF","NLD",13,93,NA,"448698","NLD","WRG","14/01/2009"," 9:00:00","NLD","WRG","14/01/2009","14:00:00",NA,NA,NA,NA,"OTM","16","35F5",NA,"KWDAYS",19.53,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.687243799069,0,0,0,0,0,0,0,0,0,0
"1574","OTM_SPF","NLD",NA,1471,NA,"448699","NLD","WRG","13/01/2009","20:00:00","NLD","WRG","13/01/2009","23:00:00",NA,NA,NA,NA,"OTM","16","35F4",NA,"KWDAYS",191.23,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.653199471966,0,0,0,0,0,0,0,0,0,0
"1515","OTM_SPF","NLD",14,78,NA,"448700","NLD","WRG","14/01/2009"," 7:00:00","NLD","WRG","14/01/2009","13:00:00",NA,NA,NA,NA,"OTM","16","34F4",NA,"KWDAYS",19.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9720016674773,0,0,0,0,0,0,0,0,0,0
"1465","MIS_UND","NLD",13,79,NA,"448709","NLD","KWZ","12/01/2009","10:00:00","NLD","KWZ","12/01/2009","15:00:00",NA,NA,NA,NA,"MIS","16","35F4",NA,"KWDAYS",16.59,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.825964010283,0,0,0,0,0,0,0,0,0,0
"1465","MIS_UND","NLD",13,79,NA,"448710","NLD","KWZ","13/01/2009","10:00:00","NLD","KWZ","13/01/2009","16:00:00",NA,NA,NA,NA,"MIS","16","35F4",NA,"KWDAYS",19.75,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.653199471966,0,0,0,0,0,0,0,0,0,0
"1127","TBB_DEM","NLD",30,735,NA,"448730","NLD","HAR","12/01/2009","15:00:00","NLD","HAR","16/01/2009","10:00:00",NA,NA,NA,NA,"TBB","80","36F4",NA,"KWDAYS",2785.65,NA,0,0,0,0,0,0,23,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,52.0563858526762,0,0,0,0,96.700862220452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.402538677498,0,0,0,0,0,0,0,0,0,0,841.90067378712,0,0,0,0,343.795442232155,0,0,0,0
"1127","TBB_DEM","NLD",30,735,NA,"448730","NLD","HAR","12/01/2009","15:00:00","NLD","HAR","16/01/2009","10:00:00",NA,NA,NA,NA,"TBB","80","37F4",NA,"KWDAYS",2785.65,NA,0,0,0,99,0,0,287,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572,0,0,0,0,0,0,0,0,0,0,488,0,0,0,0,88,0,65,0,0,0,0,0,655.758326912493,0,0,649.573162596438,0,0,0,0,206.295172736964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094.98887971078,0,0,0,0,0,0,0,0,0,0,4417.71536352812,0,0,0,0,916.787845952413,0,23.8737190812721,0,0
"1127","TBB_DEM","NLD",30,735,NA,"448730","NLD","HAR","12/01/2009","15:00:00","NLD","HAR","16/01/2009","10:00:00",NA,NA,NA,NA,"TBB","80","37F5",NA,"KWDAYS",2785.65,NA,0,0,0,44,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,44,0,0,0,0,0,0,0,291.448145294441,0,0,389.291233333057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895.25952004062,0,0,0,0,0,0,0,0,0,0,2824.44097012453,0,0,0,0,458.393922976207,0,0,0,0
"1183","TBB_DEM","NLD",41,1471,NA,"448731","NLD","HAR","12/01/2009"," 9:00:00","NLD","HAR","16/01/2009","10:00:00",NA,NA,NA,NA,"TBB","80","35F3",NA,"KWDAYS",5942.84,NA,0,0,0,15,0,0,60,0,0,0,0,60,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,15,0,0,10,0,0,0,0,99.3573222594687,0,0,135.799267441764,0,0,0,0,64.4672414803013,0,0,0,47.7223896588068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842.337564462497,0,0,0,0,0,0,0,0,0,0,2534.75471677843,0,0,0,0,156.270655560070,0,0,5.91315212810788,0
"1183","TBB_DEM","NLD",41,1471,NA,"448731","NLD","HAR","12/01/2009"," 9:00:00","NLD","HAR","16/01/2009","10:00:00",NA,NA,NA,NA,"TBB","80","35F4",NA,"KWDAYS",5942.84,NA,0,0,0,105,0,0,420,0,0,0,0,380,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960,0,0,0,0,0,0,0,0,0,0,1610,0,0,0,0,105,0,0,70,0,0,0,0,695.501255816281,0,0,950.594872092349,0,0,0,0,408.292529375242,0,0,0,429.501506929261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765.22393610213,0,0,0,0,0,0,0,0,0,0,14574.8396214760,0,0,0,0,1093.89458892049,0,0,41.3920648967552,0
"1208","TBB_DEM","NLD",40,1246,NA,"448732","NLD","HAR","12/01/2009"," 7:00:00","NLD","HAR","16/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","80","36F4",NA,"KWDAYS",4934.16,NA,0,0,0,30,0,0,40,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,50,0,0,0,0,0,0,0,198.714644518937,0,0,90.532844961176,0,0,0,0,32.2336207401507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203.33937780357,0,0,0,0,0,0,0,0,0,0,905.269541706581,0,0,0,0,520.902185200235,0,0,0,0
"1208","TBB_DEM","NLD",40,1246,NA,"448732","NLD","HAR","12/01/2009"," 7:00:00","NLD","HAR","16/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","80","37F4",NA,"KWDAYS",4934.16,NA,0,0,0,50,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,100,0,0,0,0,0,0,0,331.191074198229,0,0,113.16605620147,0,0,0,0,53.7227012335844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406.67875560713,0,0,0,0,0,0,0,0,0,0,2715.80862511974,0,0,0,0,1041.80437040047,0,0,0,0
"1208","TBB_DEM","NLD",40,1246,NA,"448732","NLD","HAR","12/01/2009"," 7:00:00","NLD","HAR","16/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","80","37F5",NA,"KWDAYS",4934.16,NA,0,0,0,90,0,0,160,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,270,0,0,0,0,0,0,0,596.143933556812,0,0,362.131379844704,0,0,0,0,107.445402467169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527.01269338749,0,0,0,0,0,0,0,0,0,0,4978.9824793862,0,0,0,0,2812.87180008127,0,0,0,0
"1287","SSC_DEM","NLD",29,368,NA,"448745","NLD","IJM","21/01/2009"," 2:00:00","NLD","IJM","21/01/2009","20:00:00",NA,NA,NA,NA,"SSC","120","34F4",NA,"KWDAYS",276,NA,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127.52185658764,0,0,0,0,0,0,0,0,34.996419083125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
